Seed,Model,Dataset,Approach,Value,accuracy_10,f1_10,accuracy_50,f1_50,accuracy_100,f1_100,accuracy_250,f1_250,accuracy_500,f1_500,accuracy_750,f1_750,accuracy_1000,f1_1000,accuracy_2500,f1_2500,accuracy_5000,f1_5000,accuracy_7500,f1_7500,accuracy_9000,f1_9000
1,MLP,adult,IneurAL (official),9399.0,0.7704381056366862,0.6771950676069023,0.7704381056366862,0.6771950676069023,0.235976525180838,0.09010676060902582,0.7853145898730722,0.7153148326460558,0.8004640371229699,0.7574623290682222,0.8004640371229699,0.7574623290682222,0.789545516582503,0.7633956333758406,0.72771939402211,0.7306883027472922,0.7973249624675857,0.7425381855957064,0.8010099631499932,0.7692800022510935,0.8090623720485874,0.7945568860370625
2,MLP,adult,IneurAL (official),9607.0,0.7591101405759519,0.6617458956458196,0.7591101405759519,0.6617458956458196,0.24771393476183978,0.09835939435413239,0.7741231063190938,0.699878830485738,0.781356626177153,0.7554992271281067,0.7899549611027705,0.7588979815870887,0.7899549611027705,0.7588979815870887,0.24252763750511805,0.14252076448492434,0.7913197761703289,0.7551638618046367,0.7877712569946772,0.7632123113316981,0.7947318138392248,0.7913359796926994
3,MLP,adult,IneurAL (official),9300.0,0.7696192165961512,0.6781619071688764,0.7696192165961512,0.6781619071688764,0.23938856284973387,0.09247605753516863,0.7885901460352123,0.723257442407591,0.7885901460352123,0.723257442407591,0.23938856284973387,0.09247605753516863,0.23938856284973387,0.09247605753516863,0.7922751467176198,0.7484905365831975,0.7967790364405622,0.7565566142239698,0.7865429234338747,0.763507703731593,0.8021018152040399,0.7570586799068169
4,MLP,adult,IneurAL (official),9685.0,0.767299030981302,0.6711962751283976,0.767299030981302,0.6711962751283976,0.7960966289067831,0.7444079300641989,0.7719394022110004,0.6830271612334553,0.7948682953459806,0.7463083840433149,0.7943223693189573,0.7514190859876198,0.7943223693189573,0.7514190859876198,0.7924116282243756,0.7309031316394345,0.7947318138392248,0.7608332205075257,0.7812201446703971,0.7660241695796007,0.7969155179473182,0.7878816099139327
5,MLP,adult,IneurAL (official),9697.0,0.7625221782448478,0.6685125215472159,0.7625221782448478,0.6685125215472159,0.24566671216050226,0.09689932768465083,0.7808107001501297,0.7126226122924432,0.782994404258223,0.7550861238842432,0.7832673672717346,0.7515583135281143,0.7832673672717346,0.7515583135281143,0.7801282926163505,0.7266219630020265,0.7903644056230381,0.755894410211695,0.7932305172649106,0.7542818450690963,0.7323597652518083,0.7505822155731257
6,MLP,adult,IneurAL (official),9946.0,0.7674355124880579,0.6664540365591273,0.7653882898867204,0.6993584720520866,0.7637505118056503,0.6996999874456379,0.7739866248123379,0.6849203680747715,0.7922751467176198,0.74876570255636,0.7870888494608981,0.7467931228288401,0.7932305172649106,0.7501062663799524,0.7910468131568172,0.7221964150449486,0.7980073700013648,0.7681067774913037,0.782175515217688,0.7683644482467912,0.8117920021837041,0.7903932301515993
7,MLP,adult,IneurAL (official),9931.0,0.775624402893408,0.6853550441486987,0.7870888494608981,0.7580238038933005,0.7944588508257131,0.7600244742282174,0.7951412583594923,0.7546289668106744,0.7723488467312679,0.7125491607321809,0.7982803330148764,0.7597081069506331,0.7692097720758837,0.7369099467196648,0.7907738501433056,0.7263771455391992,0.347345434693599,0.3288217783606032,0.8014194076702607,0.7671698499054863,0.798689777535144,0.742363516978175
8,MLP,adult,IneurAL (official),9861.0,0.7551521768800328,0.6504986019621117,0.7551521768800328,0.6504986019621117,0.2455302306537464,0.09680229781856012,0.7708475501569537,0.6891803043068443,0.7906373686365498,0.7596926894476579,0.7824484782311997,0.7562201871437564,0.7828579227514672,0.7568095451086636,0.7903644056230381,0.7343871154857073,0.5639415859151085,0.594222156758027,0.7180292070424458,0.7375784779223735,0.801146444656749,0.7621600441908821
9,MLP,adult,IneurAL (official),7601.0,,,,,,,,,,,,,,,,,,,,,,
10,MLP,adult,IneurAL (official),7636.0,,,,,,,,,,,,,,,,,,,,,,
11,MLP,adult,IneurAL (official),4231.0,0.7698921796096629,0.67805297288841,0.7698921796096629,0.67805297288841,0.7698921796096629,0.67805297288841,0.7698921796096629,0.67805297288841,0.7698921796096629,0.67805297288841,0.23856967380919886,0.09190518783878339,0.780537737136618,0.7067074512748713,,,,,,,,
12,MLP,adult,IneurAL (official),9900.0,0.7600655111232428,0.6564523621968578,0.7965060734270506,0.7531477553281973,0.697147536508803,0.7063414823843635,0.8015558891770165,0.7671523615134446,0.7629316227651153,0.7498950327480965,0.7958236658932715,0.7682447424594676,0.7696192165961512,0.7406747214572716,0.7885901460352123,0.7279200051701811,0.8025112597243074,0.7669991388028007,0.5915108502797871,0.6140322607969084,0.810154224102634,0.7646944759772067
13,MLP,adult,IneurAL (official),8390.0,0.7578818070151494,0.6541880712376408,0.7834038487784906,0.717782015883098,0.7834038487784906,0.717782015883098,0.7834038487784906,0.717782015883098,0.7834038487784906,0.717782015883098,0.24280060051862973,0.09486981513785246,0.24280060051862973,0.09486981513785246,0.7896819980892589,0.7394392950196204,0.7917292206905964,0.7585454899045209,0.7824484782311997,0.7676963933910456,,
14,MLP,adult,IneurAL (official),8015.0,0.7778081070015013,0.7046490102739472,0.7778081070015013,0.7046490102739472,0.7778081070015013,0.7046490102739472,0.7778081070015013,0.7046490102739472,0.7778081070015013,0.7046490102739472,0.24402893407943224,0.09573751708919909,0.24402893407943224,0.09573751708919909,0.7905008871297939,0.7426354445450644,0.7891360720622356,0.7580474960773719,,,,
15,MLP,adult,IneurAL (official),9900.0,0.783813293298758,0.736619604109983,0.7198034666302716,0.7178863860761939,0.7814931076839088,0.757193239497613,0.7653882898867204,0.7483670419739412,0.692234202265593,0.7023937469206386,0.7786269960420363,0.7373865659915868,0.7925481097311314,0.7398243661481053,0.7956871843865156,0.7608383788619126,0.7773986624812338,0.6999009396868465,0.8113825576634366,0.7752331387553,0.47727582912515354,0.47934389414954803
16,MLP,adult,IneurAL (official),9853.0,0.7861334789136072,0.7224764186882605,0.7806742186433738,0.7334787803490306,0.25481097311314316,0.1384929422334847,0.7911832946635731,0.7586913871633961,0.7685273645421046,0.7494120786834785,0.769755698102907,0.7504663587611581,0.7911832946635731,0.7605410864099542,0.7849051453528046,0.7183044468354308,0.786269960420363,0.7613320730696559,0.8006005186297257,0.8037844809663997,0.7139347618397707,0.7346604671034735
17,MLP,adult,IneurAL (official),9959.0,0.7873618124744097,0.7151679511202302,0.7820390337109322,0.7417481957462403,0.7438242118192985,0.7227094496274818,0.7505118056503344,0.7262477900418599,0.7663436604340111,0.7020201604428786,0.7999181110959465,0.754136722431514,0.667531049542787,0.6792779869873353,0.7925481097311314,0.7633271149426413,0.8015558891770165,0.7514315140980466,0.768936809062372,0.7815503560502077,0.8183431145079841,0.798801275698171
18,MLP,adult,IneurAL (official),6918.0,0.7707110686501979,0.6763275999110708,0.7707110686501979,0.6763275999110708,0.7707110686501979,0.6763275999110708,0.7707110686501979,0.6763275999110708,0.7707110686501979,0.6763275999110708,0.23461171011327964,0.08916593625574346,0.7802647741231064,0.7008085475021472,0.8018288521905281,0.7651491735710827,0.7749419953596288,0.7554788650758795,,,,
19,MLP,adult,IneurAL (official),9918.0,0.7617032892043129,0.6586715303763976,0.7866794049406306,0.7569849202721498,0.7943223693189573,0.7559794210668951,0.6941449433601747,0.7073576608767191,0.2660024566671216,0.16329453662492566,0.7943223693189573,0.7409576891907693,0.7982803330148764,0.7619109990307742,0.7915927391838405,0.7302953444382145,0.773031254265047,0.7525546364362375,0.7918657021973523,0.777196938132902,0.8036031117783541,0.782430902219899
20,MLP,adult,IneurAL (official),9938.0,0.21645966971475364,0.08585128729652781,0.7850416268595606,0.7406300053003905,0.23065374641736044,0.1158779044662131,0.7876347754879214,0.715241136061358,0.7973249624675857,0.7658739568050351,0.7828579227514672,0.7456706998028855,0.7918657021973523,0.7660332965729454,0.7193940221100041,0.7388793529138169,0.7844957008325372,0.7080492948638871,0.801146444656749,0.7479323473702885,0.7967790364405622,0.8001719931642405
21,MLP,adult,IneurAL (official),9926.0,0.7602019926299987,0.6566372177946953,0.7670260679677904,0.7019651915374988,0.7664801419407671,0.6967479471943004,0.796233110413539,0.7648280586407489,0.7718029207042446,0.697966833801277,0.797870888494609,0.7655562741687261,0.7492834720895318,0.760088876903183,0.7952777398662482,0.7570706726056801,0.7849051453528046,0.718080376574805,0.8010099631499932,0.7819241994271485,0.8033301487648423,0.7618405589499442
22,MLP,adult,IneurAL (official),9464.0,0.7981438515081206,0.74869514396033,0.7973249624675857,0.742394486151064,0.7982803330148764,0.7489314815413733,0.7798553296028388,0.7494526100774452,0.797870888494609,0.7488858482250624,0.797870888494609,0.7488858482250624,0.7787634775487922,0.7550688696595291,0.7855875528865839,0.7169783697346592,0.7944588508257131,0.7616934696063057,0.8004640371229699,0.7671717009549182,0.8021018152040399,0.7552317864733892
23,MLP,adult,IneurAL (official),9933.0,0.7723488467312679,0.6868135687929452,0.7780810700150129,0.7516701938701857,0.24361948955916474,0.1016491286645614,0.7844957008325372,0.7529231432085455,0.7902279241162823,0.7290905778023921,0.7791729220690596,0.7525301988540596,0.7664801419407671,0.736000576196072,0.2399344888767572,0.09309790013021912,0.7956871843865156,0.7599002994022879,0.7984168145216323,0.7627966490452575,0.797051999454074,0.7731054551701302
24,MLP,adult,IneurAL (official),9763.0,0.7752149583731405,0.68296374326188,0.7752149583731405,0.68296374326188,0.7892725535689914,0.718507619532223,0.7967790364405622,0.7360768578822549,0.7902279241162823,0.765946223108803,0.7900914426095265,0.7659256376748266,0.7782175515217687,0.7602428002540098,0.22792411628224377,0.11640020759075012,0.8006005186297257,0.7708845799922767,0.7967790364405622,0.7793609660235915,0.8221645966971476,0.8225115305189645
0,MLP,adult,IneurAL (tuned),7627.0,,,,,,,,,,,,,,,,,,,,,,
1,MLP,adult,IneurAL (tuned),2340.0,,,,,,,,,,,,,,,,,,,,,,
2,MLP,adult,IneurAL (tuned),2722.0,0.250034120376689,0.10002456786332443,0.250034120376689,0.10002456786332443,0.250034120376689,0.10002456786332443,0.250034120376689,0.10002456786332443,0.250034120376689,0.10002456786332443,,,,,,,,,,,,
3,MLP,adult,IneurAL (tuned),2434.0,,,,,,,,,,,,,,,,,,,,,,
4,MLP,adult,IneurAL (tuned),2281.0,,,,,,,,,,,,,,,,,,,,,,
5,MLP,adult,IneurAL (tuned),3146.0,0.7693462535826395,0.6743450206312037,0.7693462535826395,0.6743450206312037,0.7693462535826395,0.6743450206312037,0.7693462535826395,0.6743450206312037,0.7693462535826395,0.6743450206312037,0.23584004367408215,0.09001250037963865,0.784632182339293,0.7124039827319238,,,,,,,,
6,MLP,adult,IneurAL (tuned),3182.0,0.7679814385150812,0.670553460806242,0.7679814385150812,0.670553460806242,0.7679814385150812,0.670553460806242,0.7679814385150812,0.670553460806242,0.7679814385150812,0.670553460806242,0.235157636140303,0.08954179161762256,0.7828579227514672,0.7058289228517137,,,,,,,,
7,MLP,adult,IneurAL (tuned),4463.0,0.7663436604340111,0.6746281318788262,,,,,,,,,,,,,,,,,,,,
8,MLP,adult,IneurAL (tuned),3183.0,0.7589736590691961,0.6601563178546779,0.7589736590691961,0.6601563178546779,0.7589736590691961,0.6601563178546779,0.7589736590691961,0.6601563178546779,0.7589736590691961,0.6601563178546779,0.24607615668076976,0.09719064852035661,0.7768527364542105,0.7038909202899363,,,,,,,,
9,MLP,adult,IneurAL (tuned),3115.0,0.7587006960556845,0.6614420034876805,0.7587006960556845,0.6614420034876805,0.7587006960556845,0.6614420034876805,0.7587006960556845,0.6614420034876805,0.7587006960556845,0.6614420034876805,0.24839634229561894,0.09884800327495932,0.764023474819162,0.6750189336346476,,,,,,,,
10,MLP,adult,IneurAL (tuned),5499.0,0.7745325508393612,0.6813909631632212,,,,,,,,,,,,,,,,,,,,
11,MLP,adult,IneurAL (tuned),7677.0,,,,,,,,,,,,,,,,,,,,,,
12,MLP,adult,IneurAL (tuned),2389.0,,,,,,,,,,,,,,,,,,,,,,
13,MLP,adult,IneurAL (tuned),7612.0,,,,,,,,,,,,,,,,,,,,,,
14,MLP,adult,IneurAL (tuned),2711.0,0.23979800737000137,0.09276202090468788,0.23979800737000137,0.09276202090468788,0.23979800737000137,0.09276202090468788,0.23979800737000137,0.09276202090468788,0.7726218097447796,0.6868659268754046,,,,,,,,,,,,
15,MLP,adult,IneurAL (tuned),4145.0,0.7705745871434421,0.6761560133728659,0.7705745871434421,0.6761560133728659,0.7712569946772212,0.6777125236702553,0.7914562576770847,0.7287277859268573,0.7914562576770847,0.7287277859268573,0.7855875528865839,0.7447979266117079,0.7855875528865839,0.7447979266117079,0.7984168145216323,0.7544482474953936,,,,,,
16,MLP,adult,IneurAL (tuned),7651.0,,,,,,,,,,,,,,,,,,,,,,
17,MLP,adult,IneurAL (tuned),7561.0,,,,,,,,,,,,,,,,,,,,,,
18,MLP,adult,IneurAL (tuned),2683.0,0.2455302306537464,0.09680229781856012,0.2455302306537464,0.09680229781856012,0.2455302306537464,0.09680229781856012,0.2455302306537464,0.09680229781856012,0.7637505118056503,0.6704488525515514,,,,,,,,,,,,
19,MLP,adult,IneurAL (tuned),2445.0,0.7662071789272553,0.6706020493132927,0.7662071789272553,0.6706020493132927,0.7652518083799645,0.668417787595204,0.7945953323324689,0.7425262000226094,,,,,,,,,,,,,,
20,MLP,adult,IneurAL (tuned),3167.0,0.7670260679677904,0.6709532700471377,0.7670260679677904,0.6709532700471377,0.7670260679677904,0.6709532700471377,0.7670260679677904,0.6709532700471377,0.7670260679677904,0.6709532700471377,0.23816022928893135,0.09162028221101967,0.7866794049406306,0.7208818696553346,,,,,,,,
21,MLP,adult,IneurAL (tuned),2397.0,,,,,,,,,,,,,,,,,,,,,,
22,MLP,adult,IneurAL (tuned),3220.0,0.771393476183977,0.6834255191978073,0.771393476183977,0.6834255191978073,0.771393476183977,0.6834255191978073,0.771393476183977,0.6834255191978073,0.771393476183977,0.6834255191978073,0.23938856284973387,0.09247605753516863,0.7794458850825713,0.704105207719229,,,,,,,,
23,MLP,adult,IneurAL (tuned),2439.0,,,,,,,,,,,,,,,,,,,,,,
24,MLP,adult,IneurAL (tuned),3232.0,0.7667531049542787,0.6691629214749185,0.7667531049542787,0.6691629214749185,0.7667531049542787,0.6691629214749185,0.7667531049542787,0.6691629214749185,0.7667531049542787,0.6691629214749185,0.23693189572812884,0.09076768641377726,0.7836768117920022,0.7113880089745057,,,,,,,,
0,MLP,adult,Neuronal (official),2386.0,0.7592466220827078,0.6553435156937322,,,,,,,,,,,,,,,,,,,,
1,MLP,adult,Neuronal (official),2401.0,0.7529684727719395,0.6468587767491109,,,,,,,,,,,,,,,,,,,,
2,MLP,adult,Neuronal (official),2371.0,0.7555616214003003,0.6503598128075972,,,,,,,,,,,,,,,,,,,,
3,MLP,adult,Neuronal (official),2447.0,0.7589736590691961,0.6549740096343575,,,,,,,,,,,,,,,,,,,,
4,MLP,adult,Neuronal (official),2864.0,0.769755698102907,0.6754206814400441,0.7738501433055821,0.6846288134345608,0.7749419953596288,0.6872642357511308,0.7814931076839088,0.704175844039443,0.7814931076839088,0.704175844039443,0.7797188480960829,0.700274869446962,0.7922751467176198,0.7290097884463927,,,,,,,,
5,MLP,adult,Neuronal (official),2404.0,0.7630681042718711,0.6605223364273156,,,,,,,,,,,,,,,,,,,,
6,MLP,adult,Neuronal (official),2403.0,0.7563805104408353,0.651466436997919,,,,,,,,,,,,,,,,,,,,
7,MLP,adult,Neuronal (official),2462.0,0.7619762522178245,0.6590415826695761,,,,,,,,,,,,,,,,,,,,
8,MLP,adult,Neuronal (official),2402.0,0.7606114371502661,0.6571918665485943,,,,,,,,,,,,,,,,,,,,
9,MLP,adult,Neuronal (official),2360.0,0.758291251535417,0.654050484131146,,,,,,,,,,,,,,,,,,,,
10,MLP,adult,Neuronal (official),2388.0,0.7610208816705336,0.6577466381763768,,,,,,,,,,,,,,,,,,,,
11,MLP,adult,Neuronal (official),2438.0,0.7655247713934762,0.6642724559314093,,,,,,,,,,,,,,,,,,,,
12,MLP,adult,Neuronal (official),4010.0,0.767299030981302,0.6665455191988967,0.7749419953596288,0.6853555356266157,0.7749419953596288,0.6853555356266157,0.7790364405623038,0.6954625727927084,0.7825849597379555,0.7048656734868041,0.7825849597379555,0.7048656734868041,0.7844957008325372,0.7096108407628793,0.7985532960283882,0.7474726397181273,,,,,,
13,MLP,adult,Neuronal (official),5235.0,0.23897911832946636,0.09219044639676044,0.7692097720758837,0.6773446933382318,0.7698921796096629,0.6793215652761019,0.7726218097447796,0.6859858744926062,0.7750784768663846,0.6933625357895764,0.7780810700150129,0.6998513972740482,0.7780810700150129,0.6998513972740482,0.7922751467176198,0.7373320357084069,,,,,,
14,MLP,adult,Neuronal (official),6214.0,0.7581547700286612,0.653865820138055,0.7692097720758837,0.6811289940288355,0.7657977344069878,0.6726943766982175,0.7719394022110004,0.6878675584485529,0.7719394022110004,0.6878675584485529,0.7727582912515354,0.6896096011280052,0.7760338474136754,0.6964916146115788,0.7873618124744097,0.7236234467001615,0.7920021837041081,0.7367427943998911,,,,
15,MLP,adult,Neuronal (official),6392.0,0.7468268049679269,0.6392799019639035,0.7617032892043129,0.6752254229890287,0.7576088440016377,0.6647067340875045,0.7589736590691961,0.6676834843499545,0.7738501433055821,0.7032016674853829,0.7738501433055821,0.7032016674853829,0.7738501433055821,0.7032016674853829,0.7816295891906647,0.7233796092566632,0.7817660706974205,0.727009266675535,,,,
16,MLP,adult,Neuronal (official),7130.0,0.7677084755015695,0.6668252277171601,0.7677084755015695,0.6668252277171601,0.7677084755015695,0.6668252277171601,0.7677084755015695,0.6668252277171601,0.7677084755015695,0.6668252277171601,0.7688003275556162,0.6694108449782404,0.7688003275556162,0.6694108449782404,0.7870888494608981,0.7148144635877067,0.7980073700013648,0.7417008009819414,,,,
17,MLP,adult,Neuronal (official),6870.0,0.7664801419407671,0.6651552927666456,0.7763068104271871,0.6888571810238406,0.7743960693326054,0.68461237071872,0.775624402893408,0.6873473191928338,0.7784905145352805,0.6945057526242062,0.7851781083663164,0.7106218824433623,0.7851781083663164,0.7106218824433623,0.7928210727446431,0.7328951419654809,0.7955507028797598,0.7465550241849414,,,,
18,MLP,adult,Neuronal (official),5472.0,0.7597925481097312,0.6563601233643539,0.7791729220690596,0.7023929442997201,0.7764432919339429,0.696344546180005,0.7758973659069196,0.6949989654541985,0.7790364405623038,0.702112681082914,0.7790364405623038,0.702112681082914,0.7790364405623038,0.702112681082914,0.7857240343933397,0.7187080898961822,,,,,,
19,MLP,adult,Neuronal (official),6151.0,0.763204585778627,0.6607074918606831,0.768117920021837,0.6724213021277486,0.7674355124880579,0.6708528349677904,0.769755698102907,0.6761564637115922,0.7723488467312679,0.6822150531992239,0.7760338474136754,0.691610379125811,0.7832673672717346,0.7078324874833093,0.7903644056230381,0.7251647109563637,0.7988262590418999,0.7454660648050111,,,,
20,MLP,adult,Neuronal (official),7668.0,0.763204585778627,0.6662790687742308,0.7655247713934762,0.6715354255322159,0.7655247713934762,0.6715354255322159,0.7663436604340111,0.6733718249163583,0.7718029207042446,0.6860108189513057,0.7769892179609663,0.6973946675116739,0.7769892179609663,0.6973946675116739,0.7858605159000955,0.7195005532359184,0.7924116282243756,0.7367912347581966,,,,
21,MLP,adult,Neuronal (official),6927.0,0.7671625494745462,0.6660828993815917,0.7671625494745462,0.6660828993815917,0.7671625494745462,0.6660828993815917,0.7677084755015695,0.6673780326551345,0.7723488467312679,0.6784297994880231,0.778899959055548,0.6948426569260996,0.7853145898730722,0.7102328888034858,0.7869523679541423,0.7180120703769516,0.7967790364405622,0.7418137690388186,,,,
22,MLP,adult,Neuronal (official),7013.0,0.758291251535417,0.654050484131146,0.7664801419407671,0.6738713478819887,0.7679814385150812,0.677434295301616,0.7670260679677904,0.6750891822844971,0.768936809062372,0.6806389435637175,0.7735771802920705,0.6916475406838515,0.7735771802920705,0.6916475406838515,0.7784905145352805,0.7044895649695089,0.7864064419271188,0.7312717744213729,,,,
23,MLP,adult,Neuronal (official),7679.0,0.7619762522178245,0.6590415826695761,0.7619762522178245,0.6590415826695761,0.7679814385150812,0.6730102321049689,0.7685273645421046,0.6742523476391139,0.7685273645421046,0.6742523476391139,0.7705745871434421,0.6793285715964575,0.7705745871434421,0.6793285715964575,0.7836768117920022,0.7122837633656055,0.7925481097311314,0.73780849479871,,,,
24,MLP,adult,Neuronal (official),7984.0,0.7541968063327419,0.648516541164667,0.7581547700286612,0.6577735704141175,0.7577453255083936,0.6568271081020466,0.7591101405759519,0.6599721683129081,0.7617032892043129,0.6658716483618019,0.768936809062372,0.682881505397345,0.7765797734406988,0.7002145815374401,0.7865429234338747,0.7236107745008734,0.7910468131568172,0.737551100676969,0.7944588508257131,0.7471128592200132,,
0,MLP,adult,Neuronal (tuned),2372.0,,,,,,,,,,,,,,,,,,,,,,
1,MLP,adult,Neuronal (tuned),2382.0,,,,,,,,,,,,,,,,,,,,,,
2,MLP,adult,Neuronal (tuned),2775.0,0.7671625494745462,0.6660828993815917,0.7734406987853146,0.6834816113993138,0.7734406987853146,0.6834816113993138,0.7734406987853146,0.6834816113993138,0.7734406987853146,0.6834816113993138,,,,,,,,,,,,
3,MLP,adult,Neuronal (tuned),2421.0,,,,,,,,,,,,,,,,,,,,,,
4,MLP,adult,Neuronal (tuned),7568.0,,,,,,,,,,,,,,,,,,,,,,
5,MLP,adult,Neuronal (tuned),7661.0,,,,,,,,,,,,,,,,,,,,,,
6,MLP,adult,Neuronal (tuned),2487.0,,,,,,,,,,,,,,,,,,,,,,
7,MLP,adult,Neuronal (tuned),2425.0,,,,,,,,,,,,,,,,,,,,,,
8,MLP,adult,Neuronal (tuned),7589.0,,,,,,,,,,,,,,,,,,,,,,
9,MLP,adult,Neuronal (tuned),2341.0,,,,,,,,,,,,,,,,,,,,,,
10,MLP,adult,Neuronal (tuned),2343.0,,,,,,,,,,,,,,,,,,,,,,
11,MLP,adult,Neuronal (tuned),2415.0,,,,,,,,,,,,,,,,,,,,,,
12,MLP,adult,Neuronal (tuned),7600.0,,,,,,,,,,,,,,,,,,,,,,
13,MLP,adult,Neuronal (tuned),2357.0,,,,,,,,,,,,,,,,,,,,,,
14,MLP,adult,Neuronal (tuned),2390.0,,,,,,,,,,,,,,,,,,,,,,
15,MLP,adult,Neuronal (tuned),7565.0,,,,,,,,,,,,,,,,,,,,,,
16,MLP,adult,Neuronal (tuned),7572.0,,,,,,,,,,,,,,,,,,,,,,
17,MLP,adult,Neuronal (tuned),2393.0,,,,,,,,,,,,,,,,,,,,,,
18,MLP,adult,Neuronal (tuned),2461.0,,,,,,,,,,,,,,,,,,,,,,
19,MLP,adult,Neuronal (tuned),2449.0,0.7652518083799645,0.663486452696221,,,,,,,,,,,,,,,,,,,,
20,MLP,adult,Neuronal (tuned),2371.0,,,,,,,,,,,,,,,,,,,,,,
21,MLP,adult,Neuronal (tuned),2318.0,,,,,,,,,,,,,,,,,,,,,,
22,MLP,adult,Neuronal (tuned),2374.0,,,,,,,,,,,,,,,,,,,,,,
23,MLP,adult,Neuronal (tuned),2404.0,,,,,,,,,,,,,,,,,,,,,,
24,MLP,adult,Neuronal (tuned),2676.0,0.7703016241299304,0.6703542312218529,0.8029207042445748,0.7489370713652892,0.7915927391838405,0.7690223383865948,0.7915927391838405,0.7690223383865948,0.7915927391838405,0.7690223383865948,,,,,,,,,,,,
0,MLP,adult,Margin,2421.0,,,,,,,,,,,,,,,,,,,,,,
1,MLP,adult,Margin,2259.0,0.2391155998362222,0.09228561095121958,0.2391155998362222,0.09228561095121958,0.2391155998362222,0.09228561095121958,,,,,,,,,,,,,,,,
2,MLP,adult,Margin,2061.0,0.7682544015285929,0.6675677718747222,,,,,,,,,,,,,,,,,,,,
3,MLP,adult,Margin,2414.0,0.7655247713934762,0.6638572113089065,0.7655247713934762,0.6638572113089065,0.7655247713934762,0.6638572113089065,,,,,,,,,,,,,,,,
4,MLP,adult,Margin,2387.0,,,,,,,,,,,,,,,,,,,,,,
5,MLP,adult,Margin,2372.0,,,,,,,,,,,,,,,,,,,,,,
6,MLP,adult,Margin,2333.0,,,,,,,,,,,,,,,,,,,,,,
7,MLP,adult,Margin,2389.0,,,,,,,,,,,,,,,,,,,,,,
8,MLP,adult,Margin,2394.0,,,,,,,,,,,,,,,,,,,,,,
9,MLP,adult,Margin,2386.0,,,,,,,,,,,,,,,,,,,,,,
10,MLP,adult,Margin,2408.0,,,,,,,,,,,,,,,,,,,,,,
11,MLP,adult,Margin,2478.0,,,,,,,,,,,,,,,,,,,,,,
12,MLP,adult,Margin,2439.0,,,,,,,,,,,,,,,,,,,,,,
13,MLP,adult,Margin,2388.0,,,,,,,,,,,,,,,,,,,,,,
14,MLP,adult,Margin,2466.0,,,,,,,,,,,,,,,,,,,,,,
15,MLP,adult,Margin,2179.0,0.768936809062372,0.6684962552669399,0.768936809062372,0.6684962552669399,0.768936809062372,0.6684962552669399,,,,,,,,,,,,,,,,
16,MLP,adult,Margin,2403.0,0.7570629179746144,0.6523890020203801,0.7570629179746144,0.6523890020203801,,,,,,,,,,,,,,,,,,
17,MLP,adult,Margin,2897.0,0.758291251535417,0.654050484131146,0.758291251535417,0.654050484131146,,,,,,,,,,,,,,,,,,
18,MLP,adult,Margin,2090.0,0.2422546744916064,0.09448517847123739,0.2422546744916064,0.09448517847123739,,,,,,,,,,,,,,,,,,
19,MLP,adult,Margin,2504.0,,,,,,,,,,,,,,,,,,,,,,
20,MLP,adult,Margin,3380.0,0.7619762522178245,0.6590415826695761,0.7619762522178245,0.6590415826695761,0.7619762522178245,0.6590415826695761,,,,,,,,,,,,,,,,
21,MLP,adult,Margin,7617.0,,,,,,,,,,,,,,,,,,,,,,
22,MLP,adult,Margin,2421.0,,,,,,,,,,,,,,,,,,,,,,
23,MLP,adult,Margin,7594.0,,,,,,,,,,,,,,,,,,,,,,
24,MLP,adult,Margin,2451.0,,,,,,,,,,,,,,,,,,,,,,
0,MLP,adult,Cesa,2398.0,,,,,,,,,,,,,,,,,,,,,,
1,MLP,adult,Cesa,2386.0,,,,,,,,,,,,,,,,,,,,,,
2,MLP,adult,Cesa,2486.0,0.7611573631772894,0.6579315893427996,0.7611573631772894,0.6579315893427996,0.7611573631772894,0.6579315893427996,,,,,,,,,,,,,,,,
3,MLP,adult,Cesa,2498.0,0.2422546744916064,0.09448517847123739,0.2422546744916064,0.09448517847123739,0.2422546744916064,0.09448517847123739,0.2422546744916064,0.09448517847123739,0.2422546744916064,0.09448517847123739,,,,,,,,,,,,
4,MLP,adult,Cesa,2389.0,0.7587006960556845,0.6546045583382818,0.7587006960556845,0.6546045583382818,0.7587006960556845,0.6546045583382818,0.7587006960556845,0.6546045583382818,,,,,,,,,,,,,,
5,MLP,adult,Cesa,2508.0,0.7589736590691961,0.6549740096343575,0.7589736590691961,0.6549740096343575,0.7589736590691961,0.6549740096343575,,,,,,,,,,,,,,,,
6,MLP,adult,Cesa,2428.0,,,,,,,,,,,,,,,,,,,,,,
7,MLP,adult,Cesa,7627.0,,,,,,,,,,,,,,,,,,,,,,
8,MLP,adult,Cesa,2478.0,0.7596560666029752,0.6558978774082308,0.7596560666029752,0.6558978774082308,0.7596560666029752,0.6558978774082308,0.7596560666029752,0.6558978774082308,,,,,,,,,,,,,,
9,MLP,adult,Cesa,2494.0,0.24157226695782721,0.09400525723103312,0.24157226695782721,0.09400525723103312,0.24157226695782721,0.09400525723103312,0.24157226695782721,0.09400525723103312,0.24157226695782721,0.09400525723103312,,,,,,,,,,,,
10,MLP,adult,Cesa,2753.0,0.23379282107274466,0.08860334126053354,0.23379282107274466,0.08860334126053354,0.23379282107274466,0.08860334126053354,0.23379282107274466,0.08860334126053354,0.23379282107274466,0.08860334126053354,,,,,,,,,,,,
